term,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,seed,iter,true_val,data,model
betax,0.996959038621501,1.3856774871476673e-4,0.02678902123602135,0.944528730775212,0.9791772456418665,0.996934472385193,1.014583474279455,1.0498207143983607,37375.70306217292,0.9999682613674858,20191847,40000,1,med-pos-noerror,linear
sigma,1.121092014401907,2.994314739066803e-4,0.05656871705774087,1.0163921264055402,1.0820749238080623,1.1187163582703228,1.157540651082953,1.2385589494862264,35690.921617902415,1.0000113172199754,20191847,40000,1,med-pos-noerror,linear
beta0,-1.1695690920800137,4.138494537038611e-4,0.0783244354765824,-1.3245506819270252,-1.2220795027651978,-1.1691682684991513,-1.1169339623787704,-1.0162740416542078,35818.696264704915,0.9999684019261853,20191848,40000,-1,med-pos-noerror,linear
betax,0.9809102861338258,1.4469744925850082e-4,0.026508299847062485,0.9288574732213232,0.9631083502189071,0.9809303007169616,0.9988194321872133,1.0329044668022451,33561.54908025302,1.000001676179306,20191848,40000,1,med-pos-noerror,linear
sigma,1.0890538718512077,3.012517376279562e-4,0.05535400476183401,0.9864619016310059,1.0506464377514182,1.0867940426458862,1.124665468132719,1.2034715370321625,33762.84012796067,1.0000769933342883,20191848,40000,1,med-pos-noerror,linear
beta0,-1.111299675582388,3.5102803545794835e-4,0.0686793341463249,-1.2464132066106899,-1.1576003626930034,-1.1113879074752218,-1.0646436949273959,-0.976231023430325,38279.70170729156,0.9999946917376503,20191849,40000,-1,med-pos-noerror,linear
betax,0.9644154558540545,1.2232600904166381e-4,0.024113685354348314,0.9172022696863075,0.9482147887439363,0.9644001218128173,0.9804822041806337,1.0118701197235007,38858.816176895256,0.9999771098592178,20191849,40000,1,med-pos-noerror,linear
sigma,0.9681222953041717,2.594438831239897e-4,0.049342619998431245,0.8769637281213586,0.9339224185144337,0.9659473342854186,1.000248427220558,1.0697636154993555,36170.75219077418,0.9999963776011551,20191849,40000,1,med-pos-noerror,linear
beta0,-0.9190809834110394,3.758228252273141e-4,0.07201984386232349,-1.0597356007668293,-0.9676714607103305,-0.9193728120927043,-0.8702905657805813,-0.7777536499026313,36722.99089402615,1.0000308897895036,20191850,40000,-1,med-pos-noerror,linear
betax,1.011333652179042,1.3651113440070852e-4,0.02578395102013971,0.9602333075309721,0.9940724898500394,1.0113518281336074,1.0286941006320602,1.061407238465558,35674.901587025524,1.0000450123843285,20191850,40000,1,med-pos-noerror,linear
sigma,1.0121185039204081,2.7184895905261417e-4,0.05169608065902239,0.9165841992329669,0.9763695047872714,1.00997457541297,1.04554639920299,1.1204562982198079,36162.62000306223,0.9999895577108691,20191850,40000,1,med-pos-noerror,linear
beta0,-1.0155102589090292,3.440326802997566e-4,0.07193691125823988,-1.1577585747447996,-1.0638664511705573,-1.0151003144193926,-0.9669042373530646,-0.8752518492468028,43722.418349485204,0.9999854999851416,20191851,40000,-1,med-pos-noerror,linear
betax,1.0026166253630167,1.1871753069509529e-4,0.02481869772191577,0.9541518081090502,0.9859047025849356,1.0026474301055082,1.019510775609507,1.0513088732713767,43704.71269945828,0.9999859696132141,20191851,40000,1,med-pos-noerror,linear
sigma,1.019043884698935,2.500266137929968e-4,0.052028625310378225,0.9228187499909645,0.9827889505525961,1.016984106162595,1.0528179590769344,1.1263396676988977,43302.42560194027,0.9999898392748875,20191851,40000,1,med-pos-noerror,linear
beta0,-1.06734936842086,3.729649830409669e-4,0.07124719772797034,-1.207235613344346,-1.1151649230213019,-1.0676984608129865,-1.0191637890633134,-0.9279876262208129,36492.1505298739,0.9999587187416649,20191852,40000,-1,med-pos-noerror,linear
betax,1.00393979795539,1.2736171198657217e-4,0.024946259298424936,0.9547579665964503,0.9872297772676857,1.0038418778306477,1.0204607625413735,1.052994979642436,38364.81320919409,1.0000093921980842,20191852,40000,1,med-pos-noerror,linear
sigma,1.003579485933044,2.534958314841578e-4,0.05095226091985534,0.9106701431342877,0.9681822695627563,1.0012428265745608,1.036575975118675,1.109535683828416,40400.36375614094,0.9999839283253927,20191852,40000,1,med-pos-noerror,linear
beta0,-1.045133355505792,3.5427634262542146e-4,0.06987539421256359,-1.1815609320826523,-1.0921642019498456,-1.0446797418940181,-0.9986683624666811,-0.9075946380238304,38901.31093915939,0.9999624425166818,20191853,40000,-1,med-pos-noerror,linear
betax,1.014609331129331,1.2138576809006666e-4,0.02375269138693211,0.9684249634348182,0.9984771643417902,1.014482222323096,1.0306742273990026,1.0610650087827114,38290.41829423405,1.0000045927662535,20191853,40000,1,med-pos-noerror,linear
sigma,0.9854333740466327,2.5608060153837906e-4,0.04958309925054788,0.8941962026503396,0.9508834971993099,0.9837370630152833,1.0172418734353779,1.088340495623979,37489.87359759585,0.9999677790265348,20191853,40000,1,med-pos-noerror,linear
beta0,-1.0255247303676263,3.468099272097248e-4,0.0692734917120745,-1.1611299680375222,-1.072446744515374,-1.0254446986677825,-0.979298679530856,-0.888899916430858,39897.999138211984,0.9999553815535972,20191854,40000,-1,med-pos-noerror,linear
betax,0.994398468558677,1.1897272735273486e-4,0.023886343085672408,0.9472304167705479,0.978553057591663,0.9943830158545088,1.010436639278253,1.041484476813149,40309.22948952298,0.999985648388135,20191854,40000,1,med-pos-noerror,linear
sigma,0.989776250404363,2.5958575630333984e-4,0.05043103733947926,0.8960355545022846,0.9548457200129427,0.9874999475392705,1.0226234204431253,1.0952284885184695,37742.79737908155,1.000006827890113,20191854,40000,1,med-pos-noerror,linear
beta0,-1.0492169628869017,3.734983080851e-4,0.0722184082221615,-1.1899426352370523,-1.0983111775435708,-1.0489905834394202,-1.0003651310136972,-0.9092290063707974,37386.82163019029,0.9999551637494323,20191855,40000,-1,med-pos-noerror,linear
betax,1.010483904998992,1.2753167754331972e-4,0.024253964645925413,0.9628849679033586,0.9941743047509741,1.0106542330878947,1.0267145522436447,1.0582184293150736,36168.4032037764,0.9999775596091968,20191855,40000,1,med-pos-noerror,linear
sigma,1.01749572821411,2.692110616304206e-4,0.05148215539694335,0.9224982328228627,0.981941304212372,1.015098350222286,1.0508511862756171,1.1254684746010373,36570.225726174394,0.9999825488330987,20191855,40000,1,med-pos-noerror,linear
beta0,-0.9189537734847552,3.873815932808869e-4,0.07377531785970717,-1.0630570698298325,-0.9683822118571879,-0.9189829408957051,-0.8696310063540156,-0.7749945810016916,36269.72114230112,0.9999550820185571,20191856,40000,-1,med-pos-noerror,linear
betax,0.9851699302641305,1.3507712069076234e-4,0.025260563957072418,0.9356972546443278,0.9683611805529542,0.9850459406647663,1.001936745063021,1.0357221556500444,34972.16310218846,1.0000026149734333,20191856,40000,1,med-pos-noerror,linear
sigma,1.0289557042553283,2.7637950151939865e-4,0.05202419667478202,0.9336832386339836,0.9928006703098243,1.0264403438007883,1.062671664819988,1.13696627971052,35432.280653380185,1.000023558289412,20191856,40000,1,med-pos-noerror,linear
beta0,-1.0609571216497258,3.407388147400453e-4,0.06718378186501507,-1.1933229157339773,-1.105811382026686,-1.0607653252503837,-1.0159924160808984,-0.9290447619952422,38876.36739192243,1.000029658534942,20191857,40000,-1,med-pos-noerror,linear
betax,0.982901780531167,1.204502109061072e-4,0.0238788746089919,0.9359179041032034,0.9668366645781264,0.9830101750874849,0.9989031416599915,1.0297190769775377,39301.812596837175,0.9999922555914329,20191857,40000,1,med-pos-noerror,linear
sigma,0.9466798467122366,2.430635842272596e-4,0.048336814581777084,0.8581984996050114,0.9129225665697123,0.9445418116057531,0.9784653567377306,1.047292344205088,39547.24716059605,0.9999799549068952,20191857,40000,1,med-pos-noerror,linear
beta0,-0.978097043212144,3.717063307647189e-4,0.07103357341793831,-1.1171897196629472,-1.0257188657545386,-0.9786543670780931,-0.930164272673167,-0.838870856504674,36519.71754567097,1.0001520590461077,20191858,40000,-1,med-pos-noerror,linear
betax,1.0010750223464757,1.1883991302184985e-4,0.023165317251740484,0.9557466214307693,0.9854167713299523,1.001002699603449,1.0166675190296648,1.0465741267639006,37997.22268198909,1.000044802476823,20191858,40000,1,med-pos-noerror,linear
sigma,1.0020147036741909,2.686461377536221e-4,0.05090808443123588,0.9086546400807464,0.9667972031421428,0.9999786779567434,1.035004762892005,1.1080234610407333,35909.74399377976,0.9999544891375696,20191858,40000,1,med-pos-noerror,linear
beta0,-0.9845108466430718,4.026327920462609e-4,0.07712879922466409,-1.1357937431430307,-1.0365162547381996,-0.984300439035293,-0.9327095533983225,-0.8327283758741207,36695.67281203246,0.9999500464337306,20191859,40000,-1,med-pos-noerror,linear
betax,0.9961065175067325,1.5378731408526253e-4,0.028717923549215766,0.9393330086270865,0.9767814078811781,0.9961408113692807,1.0152410661264681,1.052338772099297,34871.05172409272,0.9999943663232861,20191859,40000,1,med-pos-noerror,linear
sigma,1.0932661755898225,2.955291557968825e-4,0.0553077021734672,0.990626388210808,1.0547231737133806,1.0912002625812058,1.129436763406246,1.2076872637387537,35024.38875327459,1.000083294249301,20191859,40000,1,med-pos-noerror,linear
beta0,-1.003577319822579,3.9065266016011533e-4,0.07253702283193424,-1.1447489460913862,-1.0526992421009311,-1.0034797337378987,-0.9542581569845365,-0.8610376657697885,34477.66784262714,0.9999715978287633,20191860,40000,-1,med-pos-noerror,linear
betax,0.9617519358104236,1.3696997984186031e-4,0.02589148392426312,0.911037008640217,0.9443988845440534,0.9617883933509528,0.9790915637369833,1.0124709718982443,35732.47514016886,0.9999841765993654,20191860,40000,1,med-pos-noerror,linear
sigma,1.0329155630281337,2.8019154788133557e-4,0.05223738083931554,0.9368121519298247,0.9967874721154564,1.0304161973495463,1.06681772867339,1.14106505901201,34757.83570642998,0.999973027312932,20191860,40000,1,med-pos-noerror,linear
beta0,-0.9435028490531372,3.5022442779783177e-4,0.07182204544292267,-1.0848156902134192,-0.9918732515832601,-0.9434876775088636,-0.8953469499968199,-0.8024545282365648,42055.48733938056,0.9999585960375319,20191861,40000,-1,med-pos-noerror,linear
betax,0.9977765078598173,1.1534115702400215e-4,0.02388876843529886,0.951074927764158,0.9817614529847869,0.9977848827556655,1.0137911308886667,1.0446785511084917,42896.209137604936,0.9999636439982692,20191861,40000,1,med-pos-noerror,linear
sigma,1.0111082462755427,2.627858174410902e-4,0.05157776826375488,0.9160497958575438,0.9753523851475362,1.0093815491347193,1.0444305065402812,1.1174398513839747,38523.101758005425,1.0000434242465244,20191861,40000,1,med-pos-noerror,linear
beta0,-0.8799143961324998,3.4745389772874806e-4,0.06710652166025009,-1.0110652832024751,-0.9253912151150876,-0.8800252735886989,-0.8346192100085643,-0.7489825291015466,37302.2545377262,1.0001961617591675,20191862,40000,-1,med-pos-noerror,linear
betax,1.0167085121173725,1.2052340478834596e-4,0.022551087791403614,0.9725754387296004,1.0015303379668656,1.0168126013645606,1.0319202760815103,1.0605743011829676,35010.007786264694,1.000013348400666,20191862,40000,1,med-pos-noerror,linear
sigma,0.9457441648626029,0.00025569554772359745,0.04791227309793355,0.8576898225578913,0.9125817723351966,0.9437317167811604,0.9770692337543492,1.044853138022336,35111.32502732149,1.0001465010059534,20191862,40000,1,med-pos-noerror,linear
beta0,-0.915475307142374,3.855053596240927e-4,0.0727602063227556,-1.0579362366627167,-0.9642650986373305,-0.9156017561221614,-0.8665538154061713,-0.77249784311248,35622.71391393532,0.9999746749081567,20191863,40000,-1,med-pos-noerror,linear
betax,1.0600550795371915,1.440715594516551e-4,0.027078748792446993,1.006845541325951,1.041983539336022,1.0601061508057419,1.0782502732519101,1.1131723108994211,35326.504967816574,0.9999850196716469,20191863,40000,1,med-pos-noerror,linear
sigma,1.0352282290769583,2.7664241119344085e-4,0.052129844262429066,0.9392914719902113,0.9988728255672091,1.0328363633906505,1.0689361435251172,1.143639712940415,35508.74576708,0.9999740946292209,20191863,40000,1,med-pos-noerror,linear
beta0,-1.0863855135861338,3.6992632122784014e-4,0.06973740291163626,-1.2230629523756815,-1.1334513632437275,-1.085898185329923,-1.0395811085879767,-0.9477924939540588,35538.66195192791,0.9999708724754371,20191864,40000,-1,med-pos-noerror,linear
betax,0.9822218643206532,1.2595219838344306e-4,0.02422716770381572,0.9350601865749854,0.9659822730830339,0.9821410791310635,0.9984862508369052,1.0302630122283227,36999.32379268941,1.0000656479542782,20191864,40000,1,med-pos-noerror,linear
sigma,0.9912003557345751,2.699862965723346e-4,0.05030450246002746,0.8982136131520816,0.9566392235058169,0.9891001192906566,1.0235660438540688,1.0962549346261106,34716.047391051965,0.9999817938844645,20191864,40000,1,med-pos-noerror,linear
beta0,-1.0302597208490176,3.772701546123576e-4,0.07388650009893262,-1.1748958532000233,-1.080236917615657,-1.0301606423530185,-0.9808742806375252,-0.8858778066815144,38355.29171320586,0.9999595777634249,20191865,40000,-1,med-pos-noerror,linear
betax,0.9037723275397823,1.3231023698724386e-4,0.026249126991949406,0.8522360006956153,0.8861197377426021,0.9037086067519904,0.9214022219555779,0.9552157710988031,39358.889215856216,1.00001321963457,20191865,40000,1,med-pos-noerror,linear
sigma,1.0394571913488935,2.674146726249321e-4,0.05251421089613577,0.9428171608722405,1.002851697922608,1.0371524251766089,1.0732532348629193,1.148502857687974,38564.10197768045,0.9999887446496604,20191865,40000,1,med-pos-noerror,linear
beta0,-0.9221073638199399,3.94709131238429e-4,0.0738520822003492,-1.0667286960777953,-0.9713819313167643,-0.9223570233886567,-0.8722783170252116,-0.7763529538906504,35008.309656559366,0.9999708541441603,20191866,40000,-1,med-pos-noerror,linear
betax,1.0015528500580757,1.3360960495611526e-4,0.025155463675833895,0.9523203742774873,0.9847050691206218,1.0016032280459828,1.0183539342832115,1.0509909461202143,35447.80058172165,1.000041047033488,20191866,40000,1,med-pos-noerror,linear
sigma,1.0376514838469815,2.799360482242266e-4,0.052741837242221215,0.9408437366620582,1.0005795107885915,1.0353802183140106,1.0718970246690358,1.1477459913495895,35497.098314951705,1.0000495357862593,20191866,40000,1,med-pos-noerror,linear
beta0,-1.0291698889290821,3.5513404650378233e-4,0.0686246491030885,-1.1644463504004674,-1.0752091268726065,-1.0291566786949677,-0.9829674776653881,-0.8948437545220372,37340.11523213729,0.9999741395250268,20191867,40000,-1,med-pos-noerror,linear
betax,0.9962203193775203,1.242851534958592e-4,0.023876549798097262,0.9492609372809037,0.9801611034225916,0.996156958397659,1.0123385957052862,1.0431813756541917,36906.65077310451,0.9999573409714175,20191867,40000,1,med-pos-noerror,linear
sigma,0.966009753135641,2.5275918614617657e-4,0.049151536772747126,0.8756369674340508,0.9319060048124445,0.9636318531981047,0.9977645389112437,1.0691846297665983,37814.66918850329,1.000038662409139,20191867,40000,1,med-pos-noerror,linear
beta0,-1.088725640421726,3.4884541813532825e-4,0.07100172445046199,-1.2282196022122487,-1.1363975705563356,-1.0881196044289025,-1.0409699612467254,-0.950036543520592,41425.880416036,0.9999778429414591,20191868,40000,-1,med-pos-noerror,linear
betax,1.01694049510803,1.1350851260579051e-4,0.0228432624302497,0.9718329857833471,1.0016581103250626,1.0169482463962645,1.032212788525238,1.0617220608598397,40500.40746715119,0.9999584521681156,20191868,40000,1,med-pos-noerror,linear
sigma,0.9970176880908687,2.452048555770934e-4,0.0502464113632609,0.9053097224220733,0.9621275565361671,0.9947730261661017,1.0298191124770493,1.1009426179800395,41990.58908123748,0.9999783112346057,20191868,40000,1,med-pos-noerror,linear
beta0,-1.0101998415337918,3.553127005453407e-4,0.07094279243495329,-1.1490252427153314,-1.0579543727894476,-1.010284392440707,-0.9621891941291794,-0.8711560338484119,39865.305371443035,0.9999855052148248,20191869,40000,-1,med-pos-noerror,linear
betax,0.9921947801558088,1.2673603635713406e-4,0.024818290372269923,0.9437283104202158,0.9753220738649184,0.9924110729555777,1.0088850792898059,1.0407463445906568,38348.06738824029,0.9999832564945831,20191869,40000,1,med-pos-noerror,linear
sigma,0.9994262029973229,2.6696032954374495e-4,0.05047583658686845,0.9061743154702262,0.9645975844884923,0.9976517822474769,1.0321490533973594,1.1046372777042237,35749.79796951138,0.9999610479438984,20191869,40000,1,med-pos-noerror,linear
beta0,-0.9449964548487452,3.476562394086793e-4,0.06393730034640138,-1.0698548676373176,-0.9881742288032876,-0.9449946354749332,-0.902102399780041,-0.8183818536452694,33822.72025578846,0.9999671793590585,20191870,40000,-1,med-pos-noerror,linear
betax,1.0179423791729305,1.1726646714034627e-4,0.0219847503625212,0.9747527994408954,1.0031524145029325,1.0179132715262664,1.0327462171666628,1.0609904047193497,35147.57725531385,1.0001392130210354,20191870,40000,1,med-pos-noerror,linear
sigma,0.8827303833087666,2.369073431657755e-4,0.04467766606238012,0.7999435396333815,0.8520213885352876,0.8809821070907731,0.9117750943304911,0.9745885292603166,35565.08990190266,0.9999643510017482,20191870,40000,1,med-pos-noerror,linear
beta0,-0.9447406225202378,3.829582786783604e-4,0.07032176490568287,-1.0834229055406615,-0.9919650624659628,-0.9442080186910391,-0.8973683146492232,-0.8077805305329187,33719.14850640127,0.999968205557963,20191871,40000,-1,med-pos-noerror,linear
betax,0.9564891555809674,1.4026389998999543e-4,0.025714077545265418,0.9060889488361474,0.9392310757644649,0.9564187532275499,0.9739085712106152,1.0068085067190076,33608.57340730102,0.9999776954714301,20191871,40000,1,med-pos-noerror,linear
sigma,0.9931628388199368,2.842453702550296e-4,0.05065682369089542,0.9008458413996002,0.9576720299722952,0.9908431871038322,1.026093085466281,1.0988598740733264,31760.63015207021,1.0000310574692501,20191871,40000,1,med-pos-noerror,linear
beta0,-0.9968995332208955,3.642247293498915e-4,0.07046978099443293,-1.133517982140968,-1.0446383541325446,-0.9973167917034343,-0.9495637276395643,-0.8588947769107325,37434.06456678481,1.0000823306338762,20191872,40000,-1,med-pos-noerror,linear
betax,0.9981957355115094,1.2370544033299413e-4,0.02441288298564539,0.9503802373061468,0.9816759695297428,0.9983411022341495,1.0147387195941264,1.045590287000834,38945.79199303063,0.9999868140363792,20191872,40000,1,med-pos-noerror,linear
sigma,0.9827999198769708,2.635621911922e-4,0.04980166099246483,0.8912709736193665,0.9481035129433177,0.9809735612151843,1.0152371215053095,1.0860887328904687,35704.37508865969,0.999967556614019,20191872,40000,1,med-pos-noerror,linear
beta0,-0.9443965220985687,3.8397539458773634e-4,0.07326411572118549,-1.0891236635472146,-0.9932132453745393,-0.9441673448693335,-0.8953361788085186,-0.7998614285889232,36406.24048877713,0.9999628179082266,20191873,40000,-1,med-pos-noerror,linear
betax,0.9820880810797998,1.3439702490012907e-4,0.02570543648279549,0.9312346358091824,0.9650467864571246,0.9820637787682591,0.9992413126868511,1.0326764801354642,36582.270382657356,1.0000236901275175,20191873,40000,1,med-pos-noerror,linear
sigma,1.0218750104274916,0.00026896708572360367,0.051672656759478026,0.9270154658036093,0.986439968297076,1.0195743173374041,1.0548933177386806,1.1294797491352369,36908.237631696364,0.9999728750871358,20191873,40000,1,med-pos-noerror,linear
beta0,-0.9451278110286199,3.685560439174013e-4,0.06869691518231168,-1.0815052355423904,-0.9909265491227766,-0.9451908078951496,-0.8988727894865354,-0.8116079593451128,34743.00638328052,1.0000222475819383,20191874,40000,-1,med-pos-noerror,linear
betax,0.9918907960479881,1.3149387726047273e-4,0.024515449195513864,0.9440732768491193,0.9754642559739164,0.991900730091746,1.008253643786615,1.0403801765277716,34759.10999850519,0.9999786814820251,20191874,40000,1,med-pos-noerror,linear
sigma,0.9556630674543173,2.5478417393478344e-4,0.04865487935206152,0.8659362228977229,0.9221921789909165,0.9535728907399712,0.9871117962221292,1.0565918070205182,36467.660570992586,1.0000362024922202,20191874,40000,1,med-pos-noerror,linear
beta0,-1.1631816872192184,3.3728419243684866e-4,0.06896264952030358,-1.2978876097487582,-1.2093702016600112,-1.163119378201988,-1.1166556445144074,-1.0273617666701653,41805.73873867799,0.9999573208951137,20191875,40000,-1,med-pos-noerror,linear
betax,0.9738362597830971,1.2354371501947377e-4,0.025268118246017338,0.9243266003602422,0.9570029759991174,0.973823391758354,0.9907678036632044,1.023300497755413,41831.60113737923,1.0000332842326443,20191875,40000,1,med-pos-noerror,linear
sigma,0.9810015847584249,2.4102319284075057e-4,0.04934375028835102,0.8899825646801757,0.9464897899867011,0.9791901491958748,1.012850618508741,1.08295110390271,41912.79642137951,0.9999699814388648,20191875,40000,1,med-pos-noerror,linear
beta0,-0.9923705365541629,3.798130524896755e-4,0.07199609465320475,-1.1329648400823065,-1.0409334154355505,-0.992974396724414,-0.9439534047297714,-0.850431901361314,35931.72834737259,1.0000468147883568,20191876,40000,-1,med-pos-noerror,linear
betax,0.94645206679619,1.3077416809406583e-4,0.02509591454158427,0.8970975277497306,0.9296742320491449,0.946510869667667,0.9631800939145849,0.9954259047868428,36826.64214109296,1.0000242728964854,20191876,40000,1,med-pos-noerror,linear
sigma,1.0118260221063273,2.790834074885796e-4,0.05111776644845989,0.9178433493327679,0.9765292165526129,1.009503676582756,1.0445850353021304,1.1192160592096951,33548.70069123026,1.0000768380772311,20191876,40000,1,med-pos-noerror,linear
beta0,-1.0429327452346693,3.66927644125195e-4,0.07083147800518845,-1.1821432156175578,-1.0906248666333052,-1.0432212286318776,-0.9951739977850055,-0.9042167848728228,37264.194947924705,0.9999766342680475,20191877,40000,-1,med-pos-noerror,linear
betax,1.0236448823164952,1.328374773557225e-4,0.02606329868686965,0.9723551022932571,1.0061816614908952,1.0237316719949896,1.041103774436644,1.074829256738035,38496.16996108934,1.000086356478715,20191877,40000,1,med-pos-noerror,linear
sigma,1.0016320800376135,2.603170004495198e-4,0.05051315625110117,0.9087605804154646,0.9664400498769518,0.9996433370219701,1.0346904652202396,1.1059315169163157,37653.37838745876,0.9999950787594265,20191877,40000,1,med-pos-noerror,linear
beta0,-1.0264182627331813,3.750563581804454e-4,0.07528422993500794,-1.1752619841578427,-1.076971271748748,-1.0263017243436585,-0.9754745168821085,-0.878106747253376,40291.64143098585,0.9999982308038838,20191878,40000,-1,med-pos-noerror,linear
betax,1.0164590439712822,1.2313648499529299e-4,0.024903053459494992,0.9672415171744202,0.9998442180071676,1.0165060081010764,1.0329753170907532,1.0654373833895712,40900.790074797114,1.000060193555074,20191878,40000,1,med-pos-noerror,linear
sigma,1.0467090170980966,2.620908318628263e-4,0.05300971201929589,0.9491896580590383,1.0093842830597537,1.0448565400789196,1.0815960981658468,1.1566269575003907,40907.90429604321,1.000051818313233,20191878,40000,1,med-pos-noerror,linear
beta0,-0.9017132733626201,3.6250762164359427e-4,0.07038237780112895,-1.039208821630993,-0.9489912933631837,-0.901805626072909,-0.8543222910203716,-0.7642065707470124,37695.85394216344,0.9999651771358634,20191879,40000,-1,med-pos-noerror,linear
betax,1.0331569949207307,1.2044885515848643e-4,0.023357896791563595,0.9875207975737949,1.0175861811603175,1.0331042879201267,1.048770429603223,1.0789674105185536,37606.430847713986,1.0000117430610889,20191879,40000,1,med-pos-noerror,linear
sigma,0.9855951002112043,2.6716633414977745e-4,0.05047887325839029,0.8932588297689769,0.9505096912569546,0.9832586106168197,1.0185089042540971,1.0904488872153681,35698.98283232886,0.9999808824645054,20191879,40000,1,med-pos-noerror,linear
beta0,-1.0635334818560673,3.7142795233154773e-4,0.07368853653358945,-1.207754143352977,-1.1129006208734193,-1.063197944099494,-1.013949729228952,-0.9195117133935635,39359.601683389374,1.0000378091681306,20191880,40000,-1,med-pos-noerror,linear
betax,1.0275357299799321,1.2274754407461455e-4,0.02480249662373797,0.9786874948172605,1.0109965694439784,1.027518622485355,1.0441321398947343,1.0761274332497652,40828.66457915996,0.9999630242836689,20191880,40000,1,med-pos-noerror,linear
sigma,1.043410321162959,2.677776644781931e-4,0.05296221135191903,0.9461188239106506,1.0070183554627672,1.0409907724763738,1.078070996471633,1.1533490464502223,39118.619617359065,0.9999828239494748,20191880,40000,1,med-pos-noerror,linear
beta0,-0.9543901845682687,3.547503675041015e-4,0.07189650934104502,-1.0956391583066307,-1.0033520530768556,-0.9540858876173246,-0.9055479418428247,-0.8140013950387449,41074.274645122234,1.0001169344673242,20191881,40000,-1,med-pos-noerror,linear
betax,1.0230092920358504,1.1720613087404778e-4,0.023967180615013482,0.9760461593767289,1.0069817685603304,1.022824701457428,1.0390818628906868,1.0702610645255575,41815.10948977268,0.999960873940994,20191881,40000,1,med-pos-noerror,linear
sigma,1.0121332008273873,2.5395013900171353e-4,0.05128747444514553,0.9169982795312516,0.9766153541715498,1.0101272707875832,1.0457356396713786,1.1180447078959428,40787.3713912697,0.9999975197230505,20191881,40000,1,med-pos-noerror,linear
beta0,-0.9746411793411576,3.36291966442984e-4,0.07185999429279297,-1.1148218136208872,-1.0230721136526373,-0.9743815004770726,-0.9262323715960281,-0.8338731167411512,45660.574480453346,0.9999766123856599,20191882,40000,-1,med-pos-noerror,linear
betax,1.0008908663695348,1.131238031663121e-4,0.024042811377186904,0.9537291003762925,0.9848273588066302,1.0008103270811972,1.0169255594845896,1.048303053072995,45171.29107414981,0.9999717280140046,20191882,40000,1,med-pos-noerror,linear
sigma,1.0148602328716994,2.509836594311278e-4,0.05141492968431294,0.9204205139459186,0.9790185456184815,1.0127264806060048,1.0480565843520875,1.122022334752019,41965.03580866379,1.0000088193087162,20191882,40000,1,med-pos-noerror,linear
beta0,-0.9905734062279659,3.691513946159587e-4,0.07047731831259808,-1.129501658558994,-1.0380633675523878,-0.9907413720673865,-0.9430871702634787,-0.8525154225243337,36449.343821724535,1.0000332993052068,20191883,40000,-1,med-pos-noerror,linear
betax,1.0028931438042137,1.3011639416709737e-4,0.02499792776314164,0.9537902680917106,0.9859957251279531,1.0028380775667523,1.0198334152671027,1.052226278304418,36909.99433826633,0.9999817990022525,20191883,40000,1,med-pos-noerror,linear
sigma,0.995620295087032,2.6184865634128543e-4,0.05022853028099497,0.9034663606056116,0.9608766698856119,0.9937009925236039,1.0277236990775453,1.1006956551345022,36795.968791579646,0.9999621522761,20191883,40000,1,med-pos-noerror,linear
beta0,-1.032638370122926,3.675719838339878e-4,0.07686445295587511,-1.1849985694954641,-1.0835877762072315,-1.0323191470597424,-0.9807927857144995,-0.8833809803115837,43728.670831174444,0.9999663317512176,20191884,40000,-1,med-pos-noerror,linear
betax,1.0192176615310131,1.2183498323206582e-4,0.02557829247760913,0.9690213680503067,1.0019127252085591,1.0191796616121382,1.0365381200272075,1.069079352491128,44075.686194709655,1.0000233442576931,20191884,40000,1,med-pos-noerror,linear
sigma,1.0778858656553933,2.6277962726623595e-4,0.055107608639109705,0.9768561071080738,1.0393578715295417,1.0757916242557612,1.1137206475333112,1.1928259268101138,43978.43254466999,0.9999900630244274,20191884,40000,1,med-pos-noerror,linear
beta0,-0.9981379568408334,3.6654236113781597e-4,0.07182087597302679,-1.1377770935473268,-1.0460820544897569,-0.9982866130484048,-0.9502685335757215,-0.8567276505114562,38393.088440882406,1.0000035496556132,20191885,40000,-1,med-pos-noerror,linear
betax,0.996870587136863,1.2261216469492583e-4,0.024270053873393056,0.9495064175136265,0.9804434964449324,0.9970493085842587,1.0131864495258005,1.0440367232064414,39180.89578317272,0.9999699990223205,20191885,40000,1,med-pos-noerror,linear
sigma,1.0159207426224537,2.5941426877573e-4,0.05150697608537517,0.9208344825254826,0.980385819906355,1.013779990213572,1.0496393425481263,1.123159472877165,39422.52042809461,0.9999764937393282,20191885,40000,1,med-pos-noerror,linear
beta0,-0.9862849882053678,3.7793294015462325e-4,0.07339318395213668,-1.1297852220902769,-1.0358562937447255,-0.9865845603585754,-0.9367346627742773,-0.8420077629668182,37712.20840707946,1.000117617906334,20191886,40000,-1,med-pos-noerror,linear
betax,1.016617641151798,1.3509406946963243e-4,0.025811801957892608,0.9657377617345779,0.9992408478284363,1.0166656520171666,1.0340364695145658,1.0670336188951313,36505.98576764549,1.0000254637211552,20191886,40000,1,med-pos-noerror,linear
